,index,Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61,Nuts0,Nuts1,trophic_depth_2000,trophic_depth_2001,trophic_depth_2002,trophic_depth_2003,trophic_depth_2004,trophic_depth_2005,trophic_depth_2006,trophic_depth_2007,trophic_depth_2008,trophic_depth_2009,trophic_depth_2010
BE32_ss4,227,R17,BE32,Prov_Hainaut,ss4,Textiles_and_leather_etc,146.4559317,93.82233014,BE,BE3,4.882640177714336,4.894534574349316,4.262824817999986,4.8054171818325795,4.850380643743031,4.869750315766611,4.907235485221335,4.930512266296958,4.92113169421504,4.801435075396223,4.956268422355457
BE32_ss5,228,R17,BE32,Prov_Hainaut,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,59.47646171,53.74023236,BE,BE3,5.321894895899338,5.298971369061794,4.546807135373319,5.190721450159904,5.2831624661042556,5.45161608307204,5.491900090251183,5.551783588152775,5.7082141153017805,5.420586566048759,5.505042554541533
BE32_ss6,229,R17,BE32,Prov_Hainaut,ss6,Electrical_and_optical_equipment_and_Transport_equipment,437.6080469,201.0954284,BE,BE3,4.891623774194057,4.914285143373919,4.3930404045089135,4.77336667397368,4.867409451949084,4.879443950212852,4.926409711324037,4.970764755215132,4.994841983114841,4.767089157543045,4.854626451565912
BE32_ss8,230,R17,BE32,Prov_Hainaut,ss8,Other_manufacturing,1055.39759,681.5064655,BE,BE3,4.714819053861604,4.707506179931108,4.629903809304861,4.663904000636085,4.77415161727161,4.824680855177363,4.954837246718766,5.0529293219563485,5.045990015503969,4.7470125698043315,4.891225330750131
BE32_ss9,231,R17,BE32,Prov_Hainaut,ss9,Construction,555.6955175,464.9719842,BE,BE3,4.832844506430748,4.8193786048540135,4.462069836674312,4.776173013099306,4.84778864366498,5.011949881300102,5.103212560455133,5.1225002041756085,5.155159398241169,5.01012468304489,5.116878236129592
BE32_ss10,232,R17,BE32,Prov_Hainaut,ss10,Distribution,1076.263657,988.8568352,BE,BE3,4.58826605568993,4.545140547049213,4.458670200454249,4.354923538363892,4.3907033883579905,4.515515715524636,4.472430837668756,4.404341714107719,4.5036102008400665,4.349631677088536,4.457944725642961
BE32_ss11,233,R17,BE32,Prov_Hainaut,ss11,Hotels_and_restaurant,82.84675794,96.9174346,BE,BE3,4.762493252818751,4.797092373062931,3.4567860330867175,4.640044716341361,4.6554108906158405,4.797964140532958,4.791818770103516,4.785576241274499,4.858533072590545,4.716160362857821,4.741413914844882
BE32_ss12,234,R17,BE32,Prov_Hainaut,ss12,Transport_storage_and_communication,718.4988087,760.6305261,BE,BE3,4.681601003733967,4.691380949314512,4.761040079399422,4.542781773531476,4.62745697267502,4.831716583829687,4.861920772380699,4.89900530742521,5.04830052608902,4.863906190895489,4.929543100909482
BE32_ss13,235,R17,BE32,Prov_Hainaut,ss13,Financial_intermediation,358.5621256,584.9274171,BE,BE3,4.367818625962201,4.4225870334609025,4.921265687712259,4.356980161498947,4.43560255919468,4.571993594904879,4.651909432327399,4.665965474905853,4.793937395163178,4.724173404810715,4.601929718253031
BE32_ss14,236,R17,BE32,Prov_Hainaut,ss14,Real_estate_renting_and_busine_activitie,603.8059173,3200.390289,BE,BE3,4.902534934007615,4.992172775439974,4.968901439211902,4.862067609284247,4.950492706016694,5.090725660265721,5.094021781063449,5.037906586607856,5.069779767943038,5.036290868787615,5.049123130861605
BE32_ss15,237,R17,BE32,Prov_Hainaut,ss15,Non-Market_Service,3866.702137,1201.879342,BE,BE3,3.1974551506643185,3.2102503973007286,2.3885050791765847,3.169123823783263,3.206709664136385,3.2487445484094795,3.262288575916764,3.2774221533551255,3.3133500953668067,3.252906589058445,3.2904481933703726
BE33_ss1,238,R18,BE33,Prov_Liege,ss1,Agriculture,16.50359563,212.0472937,BE,BE3,5.559165990950896,5.521713817820226,5.245726110522318,5.326524987103812,5.3391104986563915,5.434451489771499,5.4394737334762855,5.52565080697453,5.60121078076696,5.477318529629783,5.518649156320135
BE33_ss2,239,R18,BE33,Prov_Liege,ss2,Mining_quarrying_and_energy_supply,188.5816255,433.0885634,BE,BE3,4.331286443686841,4.511703489210601,4.509670031722258,4.1331314375405634,4.3430743781415675,4.519069964850825,4.57200196304027,4.688708540268157,4.66331799121059,4.609999552634384,4.659844842878536
BE33_ss3,240,R18,BE33,Prov_Liege,ss3,Food_beverages_and_tobacco,219.0953136,190.3944342,BE,BE3,5.392547062058393,5.4456022245741575,4.507915060344201,5.2411777059800535,5.280075801451234,5.302996826963768,5.363406632798343,5.445705839060944,5.480384907581491,5.332689513365242,5.409861211712191
BE33_ss4,241,R18,BE33,Prov_Liege,ss4,Textiles_and_leather_etc,34.76747636,22.94318176,BE,BE3,4.943860047570597,4.944060362835125,4.001069525870269,4.843888245524139,4.934700095410186,4.951443115134418,5.030785742563358,5.028444510482496,4.952726310181704,4.98329633641219,5.09207344796079
BE33_ss5,242,R18,BE33,Prov_Liege,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,778.2644653,722.5499629,BE,BE3,5.123967397000971,5.106440221207844,4.593973461532476,4.936167496250672,5.078702780472932,5.266939696341858,5.3497020313823676,5.430276682261331,5.618786399753257,5.443742881030856,5.449507764025373
BE33_ss6,243,R18,BE33,Prov_Liege,ss6,Electrical_and_optical_equipment_and_Transport_equipment,289.1808136,137.8606125,BE,BE3,4.973548052304557,4.992761927719176,4.496587996507634,4.830905473604809,4.9533171995480965,5.028149588198101,5.106079816909941,5.152691589919162,5.192898445546978,5.069959709400774,5.127566264335303
BE33_ss8,244,R18,BE33,Prov_Liege,ss8,Other_manufacturing,802.0505862,540.0662077,BE,BE3,4.769373222097818,4.777357574162327,4.703409118758903,4.700319009764806,4.845498111050917,4.911187223019759,5.068925516073994,5.138805519915536,5.149971527444557,4.959906567626149,5.084270975477547
BE33_ss9,245,R18,BE33,Prov_Liege,ss9,Construction,497.6975387,424.1171196,BE,BE3,4.835054785089742,4.825040188909345,4.497031324468876,4.734290308757374,4.843053449613289,4.978708849432516,5.135316242095799,5.145582446769376,5.212378215571069,5.039140952638169,5.152107554326783
BE33_ss10,246,R18,BE33,Prov_Liege,ss10,Distribution,918.4549449,831.7323994,BE,BE3,4.517036115424213,4.4548465576175955,4.513524206389406,4.286207971989018,4.312794740310045,4.390160734307224,4.385689654788744,4.3481825239519605,4.4035751902880955,4.270969270466748,4.37842184032184
BE33_ss11,247,R18,BE33,Prov_Liege,ss11,Hotels_and_restaurant,104.9054323,120.4379333,BE,BE3,4.753680638108423,4.750304063171391,3.5297136080998426,4.584771603568017,4.606433753147946,4.712946668817619,4.748295769282488,4.7764936982021275,4.818968806246218,4.7276271193614985,4.744572204728292
BE33_ss12,248,R18,BE33,Prov_Liege,ss12,Transport_storage_and_communication,640.5436406,664.8970445,BE,BE3,4.681454046534698,4.668940053094888,4.769510443776906,4.506334233052418,4.5882188564376944,4.772463481654849,4.841604806170431,4.902563906298096,5.001261078831227,4.8368872688469455,4.908642458611144
BE33_ss13,249,R18,BE33,Prov_Liege,ss13,Financial_intermediation,318.0910636,475.7541369,BE,BE3,4.310226320435845,4.330704930425197,4.875192432302329,4.297618195406042,4.369442030953173,4.514952688612462,4.5776790237482725,4.623842220157807,4.751897381172166,4.679032142107126,4.5676970576655895
BE33_ss14,250,R18,BE33,Prov_Liege,ss14,Real_estate_renting_and_busine_activitie,572.8604167,2544.556834,BE,BE3,4.782108002940613,4.834933541939728,4.908753540313141,4.751277265239766,4.829534037663769,4.960165844473825,4.951631634364074,4.935329742459161,4.963172877813693,4.936114640142881,4.955694452215861
BE33_ss15,251,R18,BE33,Prov_Liege,ss15,Non-Market_Service,3119.101697,964.8583432,BE,BE3,3.17238772081555,3.1963912897182865,2.414819376494477,3.1507353937905083,3.1918330754113056,3.222911402942983,3.2437997229501403,3.2540528844113945,3.282494165811741,3.231192501458663,3.2778595175638894
BE34_ss1,252,R19,BE34,Prov_Luxembourg_B,ss1,Agriculture,5.035382832,102.4277738,BE,BE3,5.736645664141975,5.689802986797891,5.479276430343707,5.463037885608198,5.434634425091736,5.5489665654626075,5.532843349124738,5.601400896891462,5.679377413877006,5.4555496532331516,5.436540885126431
BE34_ss2,253,R19,BE34,Prov_Luxembourg_B,ss2,Mining_quarrying_and_energy_supply,16.50280243,68.19856821,BE,BE3,4.357220131058909,4.463257958119867,4.740382113039534,3.680415096592124,3.9485871976704434,4.426862497042304,4.366015039624921,4.445154935506067,4.336999174439484,4.186084844455635,4.101669768907657
BE34_ss3,254,R19,BE34,Prov_Luxembourg_B,ss3,Food_beverages_and_tobacco,37.85670272,58.91668018,BE,BE3,5.601270904723168,5.598027299291271,4.775194140719489,5.334401807371901,5.34599904082874,5.401606318200734,5.43547666268911,5.51809184145,5.549388716935443,5.315708130996139,5.382436783631217
BE34_ss4,255,R19,BE34,Prov_Luxembourg_B,ss4,Textiles_and_leather_etc,3.449049636,4.081230582,BE,BE3,4.1705818144236115,3.896732401636473,4.019414594929758,4.103181346539139,4.122970958358223,3.92757611406336,4.068946880202815,4.1035683240106335,4.036314251773369,4.2145547919906825,4.080745689580029
BE34_ss5,256,R19,BE34,Prov_Luxembourg_B,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,140.8152324,233.9704164,BE,BE3,5.30978229548939,5.2080652876901,4.627174197066737,5.008923723638259,5.133008339591862,5.396685030799472,5.4399530256876885,5.535833684285965,5.743538997753799,5.476532161520945,5.4572881643906594
BE34_ss6,257,R19,BE34,Prov_Luxembourg_B,ss6,Electrical_and_optical_equipment_and_Transport_equipment,49.13986615,41.90971037,BE,BE3,4.949148754395549,4.8999198251603,4.619323346037944,4.653743193747786,4.764759438744987,4.8581241050329655,4.947639827571404,4.992665185487934,4.99417504285052,4.818274677283591,4.864216124519695
BE34_ss8,258,R19,BE34,Prov_Luxembourg_B,ss8,Other_manufacturing,95.39547844,114.4999852,BE,BE3,4.946648826119702,4.900022720336755,4.83585724456359,4.771365149836962,4.898583993392258,5.021645189111048,5.139725757047922,5.2110971542626965,5.205706122481872,4.979512313699369,5.062824435329387
BE34_ss9,259,R19,BE34,Prov_Luxembourg_B,ss9,Construction,118.2827311,108.4717502,BE,BE3,4.90249870590284,4.889482837355244,4.5183690526799305,4.831847125384059,4.96337838756372,5.132562093111537,5.207221774153426,5.185609518003864,5.26706627124783,5.111352230516188,5.217501682064594
BE34_ss10,260,R19,BE34,Prov_Luxembourg_B,ss10,Distribution,182.986254,194.1037019,BE,BE3,4.668449872342017,4.606168919554805,4.691348890608441,4.463635930260493,4.459317712694764,4.552688469243133,4.529031609152139,4.505742085378067,4.565974522493402,4.451274432774623,4.540299980720713
BE34_ss11,261,R19,BE34,Prov_Luxembourg_B,ss11,Hotels_and_restaurant,32.53324689,43.90119756,BE,BE3,4.861025234558335,4.877261686001077,3.778891446840662,4.657474684768186,4.6495293221893625,4.840249256823213,4.848558356584917,4.859971287800873,4.884250712329485,4.7864936103331726,4.769794575265327
BE34_ss12,262,R19,BE34,Prov_Luxembourg_B,ss12,Transport_storage_and_communication,133.9116068,163.1743762,BE,BE3,4.779760775313087,4.78109018305288,4.894590991297996,4.6308926693310415,4.695568453566277,4.839292614443577,4.903506255324832,4.934475036584939,5.050022761205026,4.893729851123888,4.9524597851104994
BE34_ss13,263,R19,BE34,Prov_Luxembourg_B,ss13,Financial_intermediation,50.56858134,112.2915966,BE,BE3,4.555434585403933,4.650769364671759,5.11367802796534,4.7165493836562975,4.783977529054214,5.010905153195045,5.049498036277309,5.092357753948771,5.21040572493278,5.085106858109915,4.927352118054566
BE34_ss14,264,R19,BE34,Prov_Luxembourg_B,ss14,Real_estate_renting_and_busine_activitie,87.67072051,591.6187194,BE,BE3,5.077412180968372,5.180431190929208,5.18094292236854,5.164104895921974,5.246592829551805,5.460079745893813,5.453326640829184,5.423095862305849,5.471274365128759,5.366760666528082,5.359148405890981
BE34_ss15,265,R19,BE34,Prov_Luxembourg_B,ss15,Non-Market_Service,776.0181076,233.2575996,BE,BE3,3.113911091853017,3.1571295305952987,2.5042670965279905,3.111105249600104,3.149161612861297,3.187647032201185,3.194993275022669,3.213489838399485,3.267191806114444,3.2123683001482544,3.267084135084877
BE35_ss1,266,R20,BE35,Prov_Namur,ss1,Agriculture,13.08431641,133.6265275,BE,BE3,5.551460757622055,5.518149775902771,5.321367168577731,5.359693818236959,5.352850914963945,5.453406145213209,5.4054715224044685,5.470842753742932,5.542715895102528,5.401803371901055,5.445828763955802
BE35_ss2,267,R20,BE35,Prov_Namur,ss2,Mining_quarrying_and_energy_supply,56.44039083,124.8037697,BE,BE3,4.183277893372846,4.531686135546214,4.5138248661711255,4.245901867890484,4.387247755095697,4.533984023803934,4.688555561021652,4.6797128067802385,4.717784408782994,4.595103889096475,4.698674327578642
BE35_ss3,268,R20,BE35,Prov_Namur,ss3,Food_beverages_and_tobacco,76.56700666,63.58384729,BE,BE3,5.416729348435428,5.515254451689159,4.312904951467695,5.362550432273808,5.348077079957207,5.375353733065923,5.444820722478562,5.500891493712205,5.56196565552559,5.372540785010809,5.467432601351235
BE35_ss4,269,R20,BE35,Prov_Namur,ss4,Textiles_and_leather_etc,8.405108505,5.303452485,BE,BE3,4.247027979293565,4.471981250001496,3.9958457300203083,4.560295865875333,4.520439993139176,4.702802075057067,4.700103264026034,4.376584483242456,4.018379916852627,3.944260719356926,4.01858201425875
BE35_ss5,270,R20,BE35,Prov_Namur,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,306.4566022,272.0371264,BE,BE3,5.161454325909173,5.202265435514481,4.667441621535799,5.108556772539363,5.2023991686672,5.413917616602458,5.467477437492313,5.523199046216341,5.73682163337763,5.524140354620226,5.559303872178024
BE35_ss6,271,R20,BE35,Prov_Namur,ss6,Electrical_and_optical_equipment_and_Transport_equipment,26.11005867,11.86778536,BE,BE3,4.587522910601432,4.677792275166193,4.527609999514103,4.472606098501171,4.642100276726092,4.875003009620803,4.968860950649934,4.973146829830847,4.921923432933588,4.741551897038922,4.7927062487061844
BE35_ss8,272,R20,BE35,Prov_Namur,ss8,Other_manufacturing,228.5733155,146.1872767,BE,BE3,4.924990463424226,4.9678627089787,4.797952503427657,4.90525454652982,5.002835417787985,5.083880511647033,5.206116335974734,5.251234195163847,5.274221922091648,5.082969701648759,5.200662700660297
BE35_ss9,273,R20,BE35,Prov_Namur,ss9,Construction,170.8394806,167.3927064,BE,BE3,4.954741263165553,4.957247214962463,4.449815645874988,4.9015544106163045,4.975675975590798,5.10982811467428,5.2146703781154615,5.20721836857013,5.266118763645103,5.146506833183052,5.252858904596165
BE35_ss10,274,R20,BE35,Prov_Namur,ss10,Distribution,322.6635467,364.4453159,BE,BE3,4.770622178129544,4.690744705078589,4.605735931823652,4.4726335834063535,4.491675591313943,4.595666708083377,4.5620254288948265,4.520342470749772,4.561183953751403,4.401173189279952,4.522885950142298
BE35_ss11,275,R20,BE35,Prov_Namur,ss11,Hotels_and_restaurant,40.75725265,58.5278222,BE,BE3,4.879798109132728,4.8800171641060075,3.6619553102310136,4.6556655423120645,4.66277332848818,4.848260863119807,4.850685579013106,4.878497241812417,4.910585200512456,4.776059058268807,4.779851940623479
BE35_ss12,276,R20,BE35,Prov_Namur,ss12,Transport_storage_and_communication,239.0744173,310.583428,BE,BE3,4.897565964231468,4.888551945955188,4.875599049414015,4.689594793710585,4.771688586037629,4.895626953770086,4.957871725996069,5.005057310590133,5.099326422296781,4.917244178776448,4.9949550280920185
BE35_ss13,277,R20,BE35,Prov_Namur,ss13,Financial_intermediation,118.6771337,211.1060376,BE,BE3,4.46677720933237,4.529945699573005,4.948797178438701,4.5188416962312585,4.640143388214918,4.790230948161485,4.836953665227352,4.8977376405299795,4.988827794484417,4.8510753017748085,4.664496365486624
BE35_ss14,278,R20,BE35,Prov_Namur,ss14,Real_estate_renting_and_busine_activitie,194.2884877,1086.00083,BE,BE3,5.019587963866274,5.0815281629176745,5.03488962912702,5.007203057752332,5.123165678157955,5.275910972916049,5.25566687238988,5.245446202907102,5.239064726134485,5.108404205617463,5.074719565062296
BE35_ss15,279,R20,BE35,Prov_Namur,ss15,Non-Market_Service,1499.727572,430.865838,BE,BE3,3.190652150611096,3.1925428899887347,2.4584716556192836,3.1676065799469653,3.2012305143270083,3.231616019848577,3.2481987367390657,3.263048871036396,3.300854090717751,3.2474200299514004,3.291245913740862
CZ01_ss1,280,R21,CZ01,Praha,ss1,Agriculture,13.71693764,72.68059785,CZ,CZ0,5.75411406444973,5.880536536864029,5.2436193360282655,5.368111581440302,5.463063434296183,5.291561392833748,5.462175317604826,5.620204397434772,5.888134439717132,6.0192816293569935,6.044854770719225
CZ01_ss2,281,R21,CZ01,Praha,ss2,Mining_quarrying_and_energy_supply,90.62185769,405.3255703,CZ,CZ0,6.04298936103563,6.159916135898175,6.108216867782078,6.2906678014456805,6.206431668344883,5.682795114984572,5.79000699238607,5.929066040117103,5.7936179685832725,5.861316218007133,5.823855331345256
CZ01_ss3,282,R21,CZ01,Praha,ss3,Food_beverages_and_tobacco,106.311896,277.0298701,CZ,CZ0,5.906601166195038,6.032032089642504,5.127451002666545,5.868735131242984,5.896277399315183,5.906605191294684,6.048956394836672,6.15575403286249,6.225018146940457,6.1167993556132885,6.130130884871862
CZ01_ss4,283,R21,CZ01,Praha,ss4,Textiles_and_leather_etc,40.08664388,50.9601616,CZ,CZ0,5.658835036292254,5.75244074863928,5.014650437483636,5.636447025277766,5.720247094517176,5.691900327915347,5.812069707854221,5.91100787766262,5.755195721680003,5.694369652480552,5.80762371782534
CZ01_ss5,284,R21,CZ01,Praha,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,0.259570463,0.89701581,CZ,CZ0,1.0000000000000053,1.0,0.9999999999999968,1.0000000000000033,5.995410638901664,3.9011696360153785,4.479051242905943,4.543374166158892,4.563703896622874,3.914390115473063,4.72799833929181
CZ01_ss6,285,R21,CZ01,Praha,ss6,Electrical_and_optical_equipment_and_Transport_equipment,203.7645223,412.1253249,CZ,CZ0,5.705273995106645,5.815904923415214,5.794695774996924,5.74371303307477,5.803954182137266,5.794311438587966,5.945695101224382,6.103251462482928,6.28263646248924,6.162500951402772,6.271108725391299
CZ01_ss8,286,R21,CZ01,Praha,ss8,Other_manufacturing,385.354321,686.921167,CZ,CZ0,5.692171593369991,5.762368791547207,5.636248204946291,5.648618332256012,5.70244733116355,5.748540136399797,5.910846927493611,5.946361695987937,5.962040725163007,5.781721233915301,5.899595999840535
CZ01_ss9,287,R21,CZ01,Praha,ss9,Construction,391.4620517,427.2641142,CZ,CZ0,5.648164415829383,5.774659034619482,5.287404056130147,5.790068146917485,5.770187255365638,5.765724287123215,5.8299851299620755,5.918876187100553,5.94851525179755,5.7934311076281,5.749686462213863
CZ01_ss10,288,R21,CZ01,Praha,ss10,Distribution,842.5088884,1323.389717,CZ,CZ0,4.628732759441242,4.668053932435778,5.261452755453453,4.936488949773505,4.995410638901564,4.802339272030766,4.840296708921421,4.898697734027404,4.98317347987483,4.828780230946881,4.925904729555149
CZ01_ss11,289,R21,CZ01,Praha,ss11,Hotels_and_restaurant,172.4699079,209.4368678,CZ,CZ0,5.213910632738538,5.2043342483294,3.9798435410378703,5.219845269264745,5.089556823896266,4.915374971944953,4.983989841271488,5.08850443036141,5.0861550452747215,4.972813023369761,4.871298354203698
CZ01_ss12,290,R21,CZ01,Praha,ss12,Transport_storage_and_communication,427.8011927,1037.262369,CZ,CZ0,5.19712574188749,5.198793236106853,5.808341172993451,5.3900064465180515,5.3545267838655795,5.406243655835838,5.442431977141345,5.552777541016432,5.5863794321590206,5.211937806053071,5.25809028832036
CZ01_ss13,291,R21,CZ01,Praha,ss13,Financial_intermediation,357.9831553,331.8872308,CZ,CZ0,4.828758530969851,4.819190517712283,5.2384756628913,4.851821378493542,4.8672565112096775,4.992495885747603,4.953024907909683,4.955927400911299,4.703918662168572,4.4197263656196375,4.256404097649047
CZ01_ss14,292,R21,CZ01,Praha,ss14,Real_estate_renting_and_busine_activitie,644.4362616,1612.325478,CZ,CZ0,5.203405646068113,5.191797990759117,5.397237362980674,5.335286723912515,5.364224187635562,5.227928447482243,5.214165263143451,5.4586782804290666,5.449569069714557,5.239644645081838,5.215417513634986
CZ01_ss15,293,R21,CZ01,Praha,ss15,Non-Market_Service,996.5834756,1079.528388,CZ,CZ0,4.29591723063113,4.183972586494299,3.4139142119691392,4.0810806694542645,4.070876209582564,4.03403929800284,4.061831718751609,4.125886232729881,4.094849002668157,3.927176432350633,3.9402979506397675
CZ02_ss1,294,R22,CZ02,Stredni_Cechy,ss1,Agriculture,121.9463753,167.4923376,CZ,CZ0,5.097469796429733,5.238533872949367,5.360304992700484,5.380181450393582,5.422560389817438,5.383977044353695,5.621668323420234,5.73555762303964,5.7692357581477385,5.7877956506504855,6.08515462873536
CZ02_ss2,295,R22,CZ02,Stredni_Cechy,ss2,Mining_quarrying_and_energy_supply,60.94369497,206.3520402,CZ,CZ0,6.024050150069169,6.117664925429542,6.162444393744181,6.393077609333002,6.373217503750892,5.758119535957851,5.816422627220717,5.9683143862897285,5.76423580125754,5.773838581181647,5.978405310625327
CZ02_ss3,296,R22,CZ02,Stredni_Cechy,ss3,Food_beverages_and_tobacco,79.88518301,159.8891352,CZ,CZ0,5.904156117429121,6.012418840820042,5.080179104829613,5.962271474900378,6.0428102921783,5.981233173760263,6.109494621399941,6.215729940591803,6.264714016061195,6.099697734912057,6.261864207980435
CZ02_ss4,297,R22,CZ02,Stredni_Cechy,ss4,Textiles_and_leather_etc,45.82757724,45.43761951,CZ,CZ0,5.550308269816091,5.58251723329842,5.075315014812768,5.524138156191054,5.6100726678651665,5.4410726502762925,5.6089954868417005,5.649249978784218,5.443166849302444,5.198000677618323,5.502785595852484
CZ02_ss5,298,R22,CZ02,Stredni_Cechy,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,81.08210441,219.732739,CZ,CZ0,5.6931405513425055,5.786894212210971,5.9679803217373575,5.785773269658747,5.872252972417366,5.850119679477679,5.887922568194936,5.909382444860359,5.900448527316015,5.864996489000141,6.046164124208323
CZ02_ss6,299,R22,CZ02,Stredni_Cechy,ss6,Electrical_and_optical_equipment_and_Transport_equipment,132.5426668,205.3225895,CZ,CZ0,5.734203847117532,5.808953302033737,5.874338556644471,5.785699930784858,5.862834114198219,5.792693224616466,5.924515533099289,6.089587473827321,6.241938760242834,6.08456253479602,6.255253914180748
CZ02_ss8,300,R22,CZ02,Stredni_Cechy,ss8,Other_manufacturing,331.629857,448.481039,CZ,CZ0,5.623324247269421,5.682900816771433,5.734506057426723,5.643940222637286,5.745042060381259,5.695039443948683,5.82628885798755,5.869694819870583,5.841908739882322,5.571630301799992,5.813378321080799
CZ02_ss9,301,R22,CZ02,Stredni_Cechy,ss9,Construction,137.9925314,210.3929048,CZ,CZ0,5.898091652691438,6.016683473417514,5.618823432839344,6.0701711164603935,6.06723236669545,6.0490922303558925,6.2051667744421755,6.324199666942965,6.2920075823192105,6.155549341019256,6.085883898269484
